,CPM,logFC,signif,name,col,Richess,logCPM
1,4705.453629,1.907405272,TRUE,s__Enterocloster_bolteae,unfavor-type,Different abundant taxa,12.2001181
2,490.5940184,-2.500046673,TRUE,s__Bifidobacterium_adolescentis,favor-type,Different abundant taxa,8.938385834
3,7583.366986,1.151881526,TRUE,s__Flavonifractor_plautii,unfavor-type,Different abundant taxa,12.88862283
4,5893.817152,-1.830488753,TRUE,s__Lachnospira_eligens,favor-type,Different abundant taxa,12.52498659
5,654.6338685,1.495388279,TRUE,s__Erysipelatoclostridium_ramosum,unfavor-type,Different abundant taxa,9.354544434
6,17929.05454,1.653974192,TRUE,s__Bacteroides_thetaiotaomicron,unfavor-type,Different abundant taxa,14.13001179
7,455.1461869,-1.161047427,TRUE,s__Eubacterium_sp._MSJ-33,favor-type,Different abundant taxa,8.830186184
8,648.221072,1.06355933,TRUE,s__Lachnoclostridium_sp._YL32,unfavor-type,Different abundant taxa,9.34034211
9,955.6046359,1.151992478,TRUE,s__Bacteroides_caecimuris,unfavor-type,Different abundant taxa,9.900270042
10,720.0197903,-1.732812647,TRUE,s__Faecalibacillus_intestinalis,favor-type,Different abundant taxa,9.491892751
11,17825.63672,1.438766164,TRUE,s__Bacteroides_fragilis,unfavor-type,Different abundant taxa,14.12166599
12,20186.10154,1.247151085,TRUE,s__Bacteroides_xylanisolvens,unfavor-type,Different abundant taxa,14.3010747
13,442.1967715,-0.69240839,TRUE,s__Paenibacillus_larvae,favor-type,Different abundant taxa,8.788544682
14,723.4701174,1.356748195,TRUE,s__Bacteroides_luhongzhouii,unfavor-type,Different abundant taxa,9.498789618
15,0.46268963,2.074279113,TRUE,s__Klebsiella_sp._FDAARGOS_511,Non_sig,Different abundant taxa,-1.11188333
16,483.6314777,1.047924877,TRUE,s__Bacteroides_sp._CBA7301,unfavor-type,Different abundant taxa,8.917764337
17,138.6989413,1.27073781,TRUE,s__Bacteroides_sp._ZJ-18,unfavor-type,Different abundant taxa,7.115812966
18,0.356146839,-2.334933642,TRUE,s__Pseudomonas_sp._SWI36,Non_sig,Different abundant taxa,-1.48945591
19,0.455860677,-3.260605602,TRUE,s__Alcanivorax_sp._NBRC_101098,Non_sig,Different abundant taxa,-1.13333513
20,748.865707,-0.894693904,TRUE,s__Coprococcus_sp._ART55/1,favor-type,Different abundant taxa,9.548563215
21,31944.28629,1.216234943,TRUE,s__Parabacteroides_distasonis,unfavor-type,Different abundant taxa,14.96327029
22,169.5110802,1.238405481,TRUE,s__Klebsiella_pneumoniae,unfavor-type,Different abundant taxa,7.405235769
23,35.29331029,-0.63223804,TRUE,s__Mageeibacillus_indolicus,favor-type,Different abundant taxa,5.141322847
24,475.5149026,-0.825606025,TRUE,s__Coprococcus_eutactus,favor-type,Different abundant taxa,8.893346746
25,1231.156271,0.788449959,TRUE,s__[Clostridium]_scindens,unfavor-type,Different abundant taxa,10.26579818
26,21.63357235,-0.900935288,TRUE,s__Ligilactobacillus_ruminis,favor-type,Different abundant taxa,4.435200012
27,0.715167801,-1.565896469,TRUE,s__Mesomycoplasma_hyorhinis,Non_sig,Different abundant taxa,-0.483646312
28,0.328270661,-1.676703089,TRUE,s__Borreliella_bissettiae,Non_sig,Different abundant taxa,-1.607042278
29,302.77688,0.644161013,TRUE,s__Hungatella_hathewayi,unfavor-type,Different abundant taxa,8.242111235
30,2.203222004,0.71476125,TRUE,s__Kordia_sp._SMS9,unfavor-type,Different abundant taxa,1.139614873
31,3.577774008,-0.581629501,TRUE,s__Lacticaseibacillus_manihotivorans,favor-type,Different abundant taxa,1.839062262
32,0.736644009,-1.389745362,TRUE,s__Pseudomonas_ogarae,Non_sig,Different abundant taxa,-0.440960505
33,1288.049752,0.867557303,TRUE,s__Enterocloster_clostridioformis,unfavor-type,Different abundant taxa,10.3309726
34,0.358900008,2.954627583,TRUE,s__Klebsiella_sp._WP3-W18-ESBL-02,Non_sig,Different abundant taxa,-1.478346139
35,1.244862229,-1.362119515,TRUE,s__Mycoplasmopsis_phocirhinis,favor-type,Different abundant taxa,0.315986086
36,179.6121823,0.820199177,TRUE,s__Anaerostipes_caccae,unfavor-type,Different abundant taxa,7.488741395
37,0.471271827,-2.59980417,TRUE,s__Microbacterium_sp._SGAir0570,Non_sig,Different abundant taxa,-1.085368656
38,99189.06633,1.197964677,TRUE,s__Bacteroides_uniformis,unfavor-type,Different abundant taxa,16.59789348
39,625.2369334,1.159486442,TRUE,s__Eggerthella_lenta,unfavor-type,Different abundant taxa,9.288259192
40,0.600510916,4.998247999,TRUE,s__Citrobacter_sp._RHBSTW-00229,Non_sig,Different abundant taxa,-0.735737624
41,0.333282693,-1.823295607,TRUE,s__Pseudomonas_sp._Y5-11,Non_sig,Different abundant taxa,-1.585181693
42,0.361661979,-2.428379472,TRUE,s__Rhodococcus_sp._p52,Non_sig,Different abundant taxa,-1.467286155
43,0.37691389,-2.114622858,TRUE,s__Commensalibacter_sp._ESL0284,Non_sig,Different abundant taxa,-1.407693131
44,1.003755166,-0.728453292,TRUE,s__Mycobacterium_noviomagense,favor-type,Different abundant taxa,0.005407413
45,1.887736933,-1.472068201,TRUE,s__Rhodococcus_sp._P-2,favor-type,Different abundant taxa,0.916657731
46,0.415770846,-2.289662128,TRUE,s__Rhodococcus_sp._2G,Non_sig,Different abundant taxa,-1.266139494
47,0.361517693,-1.583780014,TRUE,s__endosymbiont_of_Pachyrhynchus_infernalis,Non_sig,Different abundant taxa,-1.467861839
48,0.347379353,-1.692593541,TRUE,s__Pseudomonas_sp._BIGb0427,Non_sig,Different abundant taxa,-1.525416088
49,1.725578483,-2.316850425,TRUE,s__Streptomyces_sp._RLB1-9,favor-type,Different abundant taxa,0.787080092
50,1.690703942,-0.747930378,TRUE,s__Oenococcus_sicerae,favor-type,Different abundant taxa,0.757624053
51,4.649647736,-0.509116097,TRUE,s__Melioribacter_roseus,favor-type,Different abundant taxa,2.21712142
52,0.777363991,-1.074107596,TRUE,s__Francisella_frigiditurris,Non_sig,Different abundant taxa,-0.363337814
53,0.351162364,-1.754304832,TRUE,s__Shewanella_sp._WPAGA9,Non_sig,Different abundant taxa,-1.509789862
54,0.422979203,1.649161914,TRUE,s__Lactobacillus_sp._JM1,Non_sig,Different abundant taxa,-1.241341364
55,1.906120909,-0.729505556,TRUE,s__Cellvibrio_sp._PSBB006,favor-type,Different abundant taxa,0.930639635
56,1.098011221,-0.800716387,TRUE,s__Glaciihabitans_sp._INWT7,favor-type,Different abundant taxa,0.134892797
57,24.22106659,-0.470741142,TRUE,s__Acetivibrio_thermocellus,favor-type,Different abundant taxa,4.598190491
58,100790.5715,1.253921428,TRUE,s__Phocaeicola_vulgatus,unfavor-type,Different abundant taxa,16.62100116
59,82.25081838,-1.100916588,TRUE,s__Bifidobacterium_pseudocatenulatum,favor-type,Different abundant taxa,6.361958128
60,3333.827406,-0.798956695,TRUE,s__Coprococcus_comes,favor-type,Different abundant taxa,11.7029637
61,0.358320224,-2.443751345,TRUE,s__Burkholderia_sp._LAS2,Non_sig,Different abundant taxa,-1.480678622
62,0.56040765,-2.404615461,TRUE,s__Sphingobium_sp._RSMS,Non_sig,Different abundant taxa,-0.835451444
63,0.469480318,-3.575150888,TRUE,s__Mycobacterium_sp._PYR15,Non_sig,Different abundant taxa,-1.090863418
64,0.430928198,-2.747319307,TRUE,s__Weissella_ceti,Non_sig,Different abundant taxa,-1.214480589
65,10.95970791,-0.331381478,TRUE,s__Treponema_brennaborense,favor-type,Different abundant taxa,3.454137444
66,0.489515332,-2.772238445,TRUE,s__Mesorhizobium_sp._NZP2234,Non_sig,Different abundant taxa,-1.030574049
67,0.397163907,-2.168038246,TRUE,s__Pseudomonas_sp._IB20,Non_sig,Different abundant taxa,-1.332193575
68,0.500121049,-1.408557553,TRUE,s__Pseudomonas_chloritidismutans,Non_sig,Different abundant taxa,-0.99965077
69,1.436235301,-0.978499683,TRUE,s__Aliivibrio_salmonicida,favor-type,Different abundant taxa,0.522292128
70,2934.014759,1.040263497,TRUE,s__Bacteroides_sp._A1C1,unfavor-type,Different abundant taxa,11.51866041
71,4655.266686,0.846135743,TRUE,s__[Ruminococcus]_gnavus,unfavor-type,Different abundant taxa,12.1846481
72,0.460452301,-2.435944986,TRUE,s__Fervidobacterium_changbaicum,Non_sig,Different abundant taxa,-1.118876382
73,759.4441986,0.991031652,TRUE,s__Bacteroides_faecis,unfavor-type,Different abundant taxa,9.568800154
74,0.343075296,-2.502785989,TRUE,s__Rhizobium_sp._CCGE532,Non_sig,Different abundant taxa,-1.543402851
75,376.6378807,0.69340254,TRUE,s__Blautia_sp._NBRC_113351,unfavor-type,Different abundant taxa,8.557034297
76,0.470324604,-2.263872641,TRUE,s__Streptomyces_sp._BSE6.1,Non_sig,Different abundant taxa,-1.088271288
77,3.503083272,-0.625192144,TRUE,s__Ketogulonicigenium_vulgare,favor-type,Different abundant taxa,1.808625283
78,0.328624538,-2.084606534,TRUE,s__Mycobacterium_sp._20KCMC460,Non_sig,Different abundant taxa,-1.605487886
79,1599.447837,1.00340354,TRUE,s__Bacteroides_sp._CACC_737,unfavor-type,Different abundant taxa,10.64335823
80,0.357848131,-2.705822562,TRUE,s__Streptomyces_sp._GBA_94-10,Non_sig,Different abundant taxa,-1.482580652
81,4.139278962,-0.675758404,TRUE,s__Paracholeplasma_brassicae,favor-type,Different abundant taxa,2.049379481
82,0.319027047,-1.774457994,TRUE,s__Borrelia_recurrentis,Non_sig,Different abundant taxa,-1.648249353
83,1.856045257,-1.002146665,TRUE,s__Campylobacter_hominis,favor-type,Different abundant taxa,0.892231889
84,1213.930458,1.104281141,TRUE,s__Bacteroides_sp._M10,unfavor-type,Different abundant taxa,10.24547006
85,1.020016748,2.242244878,TRUE,s__Klebsiella_sp._KPN54798,unfavor-type,Different abundant taxa,0.02859284
86,0.498549028,-1.586338187,TRUE,s__Pseudomonas_sp._ADAK22,Non_sig,Different abundant taxa,-1.004192707
87,61061.70852,-0.869269037,TRUE,s__Faecalibacterium_prausnitzii,favor-type,Different abundant taxa,15.89798034
88,0.525357832,-1.396660561,TRUE,s__Bartonella_tribocorum,Non_sig,Different abundant taxa,-0.928627687
89,9.123617875,1.080460027,TRUE,s__Klebsiella_variicola,unfavor-type,Different abundant taxa,3.189606023
90,0.336919667,-1.762174898,TRUE,s__Aeromonas_sp._2692-1,Non_sig,Different abundant taxa,-1.569523449
91,507.3114681,0.785371126,TRUE,s__Sellimonas_intestinalis,unfavor-type,Different abundant taxa,8.986727964
92,5.036936162,-0.460867083,TRUE,s__Tepidiforma_bonchosmolovskayae,favor-type,Different abundant taxa,2.332546447
93,0.423824278,-3.692976586,TRUE,s__Rhizobium_sp._T136,Non_sig,Different abundant taxa,-1.238461863
94,205.8635174,-1.15618477,TRUE,s__Phascolarctobacterium_sp._Marseille-Q4147,favor-type,Different abundant taxa,7.685544371
95,0.512624795,-1.275172252,TRUE,s__Pseudomonas_sp._SCA2728.1_7,Non_sig,Different abundant taxa,-0.964024832
96,1.005166467,-1.794290302,TRUE,s__Leuconostoc_kimchii,favor-type,Different abundant taxa,0.007434448
97,0.640996725,-1.25261493,TRUE,s__Candidatus_Carsonella_ruddii,Non_sig,Different abundant taxa,-0.641611108
98,1.161772109,-0.873413662,TRUE,s__Companilactobacillus_crustorum,favor-type,Different abundant taxa,0.216327101
99,1.139317222,-1.36613479,TRUE,s__Rhizobium_sp._NIBRBAC000502774,favor-type,Different abundant taxa,0.188169495
100,2.463316379,-0.647038173,TRUE,s__Kocuria_rosea,favor-type,Different abundant taxa,1.300601934
101,0.816863872,-1.670511033,TRUE,s__Marinitoga_piezophila,Non_sig,Different abundant taxa,-0.291832417
102,17085.05649,1.123774725,TRUE,s__Bacteroides_ovatus,unfavor-type,Different abundant taxa,14.0604474
103,2579.047175,0.945902993,TRUE,s__Bacteroides_sp._HF-162,unfavor-type,Different abundant taxa,11.33262245
104,0.349484932,-1.369308505,TRUE,s__Bacillus_sp._PDNC022,Non_sig,Different abundant taxa,-1.516697839
105,0.679942751,-1.266534562,TRUE,s__Metamycoplasma_alkalescens,Non_sig,Different abundant taxa,-0.556514815
106,0.613139886,-1.185840707,TRUE,s__Pseudomonas_iranensis,Non_sig,Different abundant taxa,-0.705711838
107,209.0335842,1.320073021,TRUE,s__Veillonella_parvula,unfavor-type,Different abundant taxa,7.70759094
108,1.173003083,-1.207618448,TRUE,s__Shewanella_sp._FJAT-53681,favor-type,Different abundant taxa,0.230206805
109,0.990819208,-0.9925394,TRUE,s__Acinetobacter_wuhouensis,Non_sig,Different abundant taxa,-0.013306258
110,288.7448415,0.762698107,TRUE,s__Bacteroides_helcogenes,unfavor-type,Different abundant taxa,8.173651363
111,0.763504831,-1.062206854,TRUE,s__Tenacibaculum_todarodis,Non_sig,Different abundant taxa,-0.38929081
112,1.540179038,-0.700252723,TRUE,s__Nocardioides_sp._TF02-7,favor-type,Different abundant taxa,0.623098067
113,1.836468239,-0.576537479,TRUE,s__Burkholderia_sp._Bp7605,favor-type,Different abundant taxa,0.876933945
114,0.458613423,-2.234257231,TRUE,s__Pseudomonas_sp._TMW_2.1634,Non_sig,Different abundant taxa,-1.124649514
115,0.334727341,-1.832360236,TRUE,s__Sinorhizobium_sp._M14,Non_sig,Different abundant taxa,-1.578941696
116,785.3412562,-1.389254458,TRUE,s__Faecalibacterium_duncaniae,favor-type,Different abundant taxa,9.617175878
117,3.310580674,-0.59662347,TRUE,s__Melissococcus_plutonius,favor-type,Different abundant taxa,1.727084287
118,0.462377992,-1.501113959,TRUE,s__Enterobacteriaceae_endosymbiont_of_Donacia_piscatrix,Non_sig,Different abundant taxa,-1.112855363
119,1.306813561,-1.202866083,TRUE,s__Pseudomonas_sp._A214,favor-type,Different abundant taxa,0.386053331
120,0.548074341,-1.09853664,TRUE,s__Francisella_persica,Non_sig,Different abundant taxa,-0.8675565
121,1.032657954,-0.865964493,TRUE,s__Mesomycoplasma_mobile,favor-type,Different abundant taxa,0.046362471
122,3.18962449,-0.848170014,TRUE,s__Enterobacter_sp._RHBSTW-00175,favor-type,Different abundant taxa,1.673386587
123,1267.39649,-0.718336293,TRUE,s__Vescimonas_fastidiosa,favor-type,Different abundant taxa,10.30765221
124,178.1757933,1.387032452,TRUE,s__Acidaminococcus_intestini,unfavor-type,Different abundant taxa,7.477157538
125,0.63982972,-1.098903775,TRUE,s__Wolbachia_endosymbiont_of_Ctenocephalides_felis_wCfeT,Non_sig,Different abundant taxa,-0.644240088
126,0.342048872,-1.741334409,TRUE,s__Shewanella_sp._Pdp11,Non_sig,Different abundant taxa,-1.547725623
127,3.262661273,-0.597381333,TRUE,s__Allokutzneria_albata,favor-type,Different abundant taxa,1.706049216
128,3.414405791,-0.634958395,TRUE,s__Neisseria_animaloris,favor-type,Different abundant taxa,1.771634528
129,0.406622994,-1.359706397,TRUE,s__Psychrobacter_sp.,Non_sig,Different abundant taxa,-1.298236294
130,1.139636325,-0.684353268,TRUE,s__Streptomyces_globosus,favor-type,Different abundant taxa,0.188573512
131,2.000680522,-0.595783565,TRUE,s__Frankia_alni,favor-type,Different abundant taxa,1.000490809
132,3.115022242,-0.531203571,TRUE,s__Rhodoferax_sp._MIZ03,favor-type,Different abundant taxa,1.639242465
133,0.531529377,-1.501134981,TRUE,s__Mycoplasma_feriruminatoris,Non_sig,Different abundant taxa,-0.911778665
134,0.393531478,-3.190699874,TRUE,s__Rhizobium_sp._CCGE531,Non_sig,Different abundant taxa,-1.345449054
135,0.465458994,-1.253474371,TRUE,s__Enterobacteriaceae_endosymbiont_of_Plateumaris_rustica,Non_sig,Different abundant taxa,-1.103274021
136,1.830753833,-0.773634215,TRUE,s__Cryobacterium_arcticum,favor-type,Different abundant taxa,0.872437816
137,0.475271453,-4.340028697,TRUE,s__Hymenobacter_sp._TS19,Non_sig,Different abundant taxa,-1.073176345
138,0.723940385,-1.021318843,TRUE,s__Mycoplasma_sp._Mirounga_ES2805-ORL,Non_sig,Different abundant taxa,-0.466057195
139,0.32363796,-1.980205318,TRUE,s__Alteromonas_sp._Mac1,Non_sig,Different abundant taxa,-1.627547262
140,162.0978888,0.496934164,TRUE,s__Lacrimispora_sphenoides,unfavor-type,Different abundant taxa,7.340721491
141,0.379162397,-2.328619477,TRUE,s__Streptomyces_sp._R527F,Non_sig,Different abundant taxa,-1.399112201
142,2.653212947,-0.617553452,TRUE,s__Vitreoscilla_filiformis,favor-type,Different abundant taxa,1.407740471
143,6.61533614,-0.57564099,TRUE,s__Gottschalkia_acidurici,favor-type,Different abundant taxa,2.725814465
144,2.479065072,-0.583108917,TRUE,s__Actinoplanes_friuliensis,favor-type,Different abundant taxa,1.309796141
145,2.170227761,-0.637568177,TRUE,s__Paracoccus_aminovorans,favor-type,Different abundant taxa,1.117846459
146,4.383770801,-0.581787097,TRUE,s__Helcococcus_kunzii,favor-type,Different abundant taxa,2.132172371
147,4.911788091,-0.45705054,TRUE,s__Terribacillus_goriensis,favor-type,Different abundant taxa,2.29624832
148,9174.323902,1.194719917,TRUE,s__Bacteroides_cellulosilyticus,unfavor-type,Different abundant taxa,13.16338613
149,1.391570591,-0.858400012,TRUE,s__Shewanella_sp._KX20019,favor-type,Different abundant taxa,0.476714095
150,0.354402002,-1.446511408,TRUE,s__Pseudomonas_sp._LBUM920,Non_sig,Different abundant taxa,-1.496541339
151,0.624750107,-4.864770571,TRUE,s__Pseudomonas_sp._WCS374,Non_sig,Different abundant taxa,-0.678648852
152,0.675155707,-0.961408218,TRUE,s__Thermosynechococcus_sp._NK55a,Non_sig,Different abundant taxa,-0.566707835
153,1.020023954,-0.756833772,TRUE,s__Lentilactobacillus_sp._IM3328,favor-type,Different abundant taxa,0.028603032
154,0.490334674,-2.076845738,TRUE,s__Pseudoalteromonas_sp._KAN5,Non_sig,Different abundant taxa,-1.02816131
155,0.49004856,-3.406428062,TRUE,s__Agrobacterium_deltaense,Non_sig,Different abundant taxa,-1.02900338
156,0.640333513,-1.012616473,TRUE,s__Spiroplasma_platyhelix,Non_sig,Different abundant taxa,-0.643104576
157,3165.026729,-0.635098598,TRUE,s__[Ruminococcus]_torques,favor-type,Different abundant taxa,11.62800197
158,1.565753482,-0.706751407,TRUE,s__Lysobacter_antibioticus,favor-type,Different abundant taxa,0.646857088
159,1.781353752,-0.603121611,TRUE,s__Alkalihalobacillus_miscanthi,favor-type,Different abundant taxa,0.832974044
160,0.680312019,-0.829489531,TRUE,s__Pseudomonas_sp._R5-89-07,Non_sig,Different abundant taxa,-0.555731517
161,0.495628981,-2.268654988,TRUE,s__Bacillus_sp._BS98,Non_sig,Different abundant taxa,-1.012667546
162,1.629924707,-0.550767238,TRUE,s__Qipengyuania_psychrotolerans,favor-type,Different abundant taxa,0.704805322
163,0.457792523,-1.0134885,TRUE,s__Metamycoplasma_hyosynoviae,Non_sig,Different abundant taxa,-1.127234195
164,1.019311767,-0.856404647,TRUE,s__Pseudomonas_maumuensis,favor-type,Different abundant taxa,0.027595382
165,0.328325679,-1.775334568,TRUE,s__Alteromonas_sp._MB-3u-76,Non_sig,Different abundant taxa,-1.606800503
166,0.840148438,-2.234733491,TRUE,s__Pseudomonas_sp._CIP-10,Non_sig,Different abundant taxa,-0.251283849
167,30.5330099,-0.35263965,TRUE,s__Faecalibaculum_rodentium,favor-type,Different abundant taxa,4.93229791
168,0.504601207,1.589923813,TRUE,s__Citrobacter_sp._RHBSTW-00599,Non_sig,Different abundant taxa,-0.986784437
169,11.05127717,-0.473854909,TRUE,s__Clostridium_argentinense,favor-type,Different abundant taxa,3.466141203
170,6.414450173,-0.52394393,TRUE,s__Tepidibacter_sp._8C15b,favor-type,Different abundant taxa,2.681325607
171,2.41841078,-0.450639495,TRUE,s__Pseudorhodoplanes_sinuspersici,favor-type,Different abundant taxa,1.274059315
172,10.10930341,-0.38592871,TRUE,s__Thermobacillus_composti,favor-type,Different abundant taxa,3.337611685
173,0.306922782,-1.201439162,TRUE,s__Pseudomonas_sp._MPDS,Non_sig,Different abundant taxa,-1.704052356
174,2.620504819,-0.53668537,TRUE,s__Gephyromycinifex_aptenodytis,favor-type,Different abundant taxa,1.389844762
175,52.25535042,-0.814291514,TRUE,s__Bifidobacterium_catenulatum,favor-type,Different abundant taxa,5.707506857
176,0.351795568,2.900039823,TRUE,s__Enterobacter_sp._Crenshaw,Non_sig,Different abundant taxa,-1.507190789
177,0.527524499,-0.870406963,TRUE,s__Candidatus_Liberibacter_solanacearum,Non_sig,Different abundant taxa,-0.922689999
178,4.591360743,-0.503168172,TRUE,s__Parvibaculum_lavamentivorans,favor-type,Different abundant taxa,2.198921789
179,0.698326846,-1.840940621,TRUE,s__Pseudomonas_sp._FGI182,Non_sig,Different abundant taxa,-0.518025659
180,0.390740628,3.371302736,TRUE,s__Citrobacter_sp._Colony475,Non_sig,Different abundant taxa,-1.355716826
181,0.541709099,-1.561270271,TRUE,s__Leclercia_sp._Colony189,Non_sig,Different abundant taxa,-0.884409771
182,2.828794665,-0.55717193,TRUE,s__Acidovorax_sp._HDW3,favor-type,Different abundant taxa,1.500187459
183,0.762354757,-0.906340282,TRUE,s__Burkholderia_metallica,Non_sig,Different abundant taxa,-0.391465591
184,6.926817306,-0.646209792,TRUE,s__Acetoanaerobium_sticklandii,favor-type,Different abundant taxa,2.792192623
185,0.336170711,-1.309272308,TRUE,s__Blattabacterium_punctulatus,Non_sig,Different abundant taxa,-1.572734058
186,0.37354323,-1.962394377,TRUE,s__Pseudomonas_sp._I3-I5,Non_sig,Different abundant taxa,-1.420652879
187,70.52471484,0.528649712,TRUE,s__Eubacterium_callanderi,unfavor-type,Different abundant taxa,6.140057022
188,0.756684765,-1.575275218,TRUE,s__Geobacillus_sp._C56-T3,Non_sig,Different abundant taxa,-0.402235697
189,4.562631646,-0.594697467,TRUE,s__Clostridium_cochlearium,favor-type,Different abundant taxa,2.189866186
190,0.410698015,-2.380170651,TRUE,s__Bacillus_sp._LJBS06,Non_sig,Different abundant taxa,-1.28385012
191,1.96724568,-0.730555163,TRUE,s__Bradyrhizobium_quebecense,favor-type,Different abundant taxa,0.97617714
192,0.883587824,-0.893569652,TRUE,s__Mesorhizobium_sp._113-3-3,Non_sig,Different abundant taxa,-0.178554557
193,5.462242249,-0.493704719,TRUE,s__Anaerococcus_prevotii,favor-type,Different abundant taxa,2.449493299
194,1.408156426,-0.756686862,TRUE,s__Mycoplasmopsis_canis,favor-type,Different abundant taxa,0.493807606
195,8.681468115,-0.482327949,TRUE,s__Fastidiosipila_sanguinis,favor-type,Different abundant taxa,3.117939036
196,0.896735996,-1.672695526,TRUE,s__Chryseobacterium_sp._JV274,Non_sig,Different abundant taxa,-0.157244785
197,0.336409,-1.739387181,TRUE,s__Pseudomonas_sp._R4-34-07,Non_sig,Different abundant taxa,-1.571711794
198,1.292001778,-1.164954836,TRUE,s__Bacillus_inaquosorum,favor-type,Different abundant taxa,0.369608056
199,2.296586123,-0.581506181,TRUE,s__Nakamurella_antarctica,favor-type,Different abundant taxa,1.199490886
200,1.96943158,-0.490613057,TRUE,s__Ancylobacter_pratisalsi,favor-type,Different abundant taxa,0.977779297
201,5.931318543,-0.627815344,TRUE,s__Diaphorobacter_sp._HDW4A,favor-type,Different abundant taxa,2.568352854
202,0.814011288,-1.058366215,TRUE,s__Mesoplasma_tabanidae,Non_sig,Different abundant taxa,-0.296879294
203,2.270055968,-0.473431731,TRUE,s__Sulfitobacter_sp._JL08,favor-type,Different abundant taxa,1.182727868
204,0.40911538,2.46162317,TRUE,s__Shigella_sonnei,Non_sig,Different abundant taxa,-1.28942032
205,0.771018109,-2.207076924,TRUE,s__Pseudomonas_sp._R11-23-07,Non_sig,Different abundant taxa,-0.37516335
206,1.614172928,-0.518872346,TRUE,s__Microbacterium_endophyticum,favor-type,Different abundant taxa,0.690795144
207,0.442053742,-1.088904618,TRUE,s__Ehrlichia_canis,Non_sig,Different abundant taxa,-1.177706323
208,1.486439548,-0.770741614,TRUE,s__Methylobacterium_oryzae,favor-type,Different abundant taxa,0.571860791
209,0.543199966,4.359800261,TRUE,s__Citrobacter_sp._RHBSTW-00127,Non_sig,Different abundant taxa,-0.880444707
210,11.67144004,-0.816567557,TRUE,s__Bibersteinia_trehalosi,favor-type,Different abundant taxa,3.544910669
211,4.046536732,-0.514476687,TRUE,s__Rhodobacter_sp._LPB0142,favor-type,Different abundant taxa,2.016687692
212,567.02003,0.522090459,TRUE,s__Blautia_producta,unfavor-type,Different abundant taxa,9.147255889
213,22.35570956,-0.457354421,TRUE,s__Treponema_peruense,favor-type,Different abundant taxa,4.482571432
214,0.301341602,0.952570952,TRUE,s__Escherichia_sp._SCLE84,Non_sig,Different abundant taxa,-1.730528238
215,1.689006813,-0.595462502,TRUE,s__Corynebacterium_pelargi,favor-type,Different abundant taxa,0.756175148
216,0.710440337,-0.889195865,TRUE,s__Mycoplasma_sp._E35C,Non_sig,Different abundant taxa,-0.493214599
217,4.27566445,-0.500330272,TRUE,s__Corynebacterium_falsenii,favor-type,Different abundant taxa,2.096148636
218,2.652130046,-0.54863623,TRUE,s__Caldicellulosiruptor_obsidiansis,favor-type,Different abundant taxa,1.407151519
219,1.673803588,-0.757486321,TRUE,s__Vibrio_harveyi,favor-type,Different abundant taxa,0.743130245
220,242.2038343,-0.452414624,TRUE,s__Ruminococcus_champanellensis,favor-type,Different abundant taxa,7.920077894
221,1.604922537,-0.655654841,TRUE,s__Halarcobacter_anaerophilus,favor-type,Different abundant taxa,0.682503666
222,0.521730793,-1.004919941,TRUE,s__Pseudomonas_salmasensis,Non_sig,Different abundant taxa,-0.938622511
223,0.951658023,-0.667163325,TRUE,s__Agrococcus_sp._SGAir0287,Non_sig,Different abundant taxa,-0.071484858
224,0.573002581,-1.533819123,TRUE,s__Gordonia_hongkongensis,Non_sig,Different abundant taxa,-0.803386457
225,1.639045618,-0.704500357,TRUE,s__Bdellovibrio_sp._ZAP7,favor-type,Different abundant taxa,0.712856008
226,0.371212709,-1.777004693,TRUE,s__Pseudomonas_sp._St29,Non_sig,Different abundant taxa,-1.429681993
227,1.760468912,-0.561763032,TRUE,s__Sphingomonas_rhizophila,favor-type,Different abundant taxa,0.815959751
228,0.309452054,1.104598802,TRUE,s__Arthrobacter_sp._J3.49,Non_sig,Different abundant taxa,-1.692212195
229,2.398103553,-0.504406413,TRUE,s__Comamonas_sp._NLF-1-9,favor-type,Different abundant taxa,1.261893958
230,1.485225395,-1.190455331,TRUE,s__Pseudomonas_sp._PONIH3,favor-type,Different abundant taxa,0.570681889
231,2008.566793,0.864474958,TRUE,s__Parabacteroides_sp._CT06,unfavor-type,Different abundant taxa,10.97195072
232,0.359306023,-1.362063113,TRUE,s__Xanthomonas_sp._MLO165,Non_sig,Different abundant taxa,-1.476714976
233,0.310658908,-1.398048104,TRUE,s__Lactococcus_sp._LG592,Non_sig,Different abundant taxa,-1.686596673
234,1.553543061,-0.759783136,TRUE,s__Paraglaciecola_sp._L1A13,favor-type,Different abundant taxa,0.63556223
235,0.747484552,-1.016976809,TRUE,s__Chlamydia_caviae,Non_sig,Different abundant taxa,-0.419884331
236,852.5910852,0.895410443,TRUE,s__Bacteroides_intestinalis,unfavor-type,Different abundant taxa,9.73571016
237,2.015145851,-0.588873519,TRUE,s__Microbacterium_amylolyticum,favor-type,Different abundant taxa,1.010884261
238,2.581405592,-0.446096385,TRUE,s__Pseudolysobacter_antarcticus,favor-type,Different abundant taxa,1.368156836
239,0.843064866,-1.599945164,TRUE,s__Polynucleobacter_sp._UB-Raua-W9,Non_sig,Different abundant taxa,-0.246284458
240,2.583785282,-0.639414202,TRUE,s__Lactobacillus_panisapium,favor-type,Different abundant taxa,1.369486184
