Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Atribacterota	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus_Absconditabacteria	Candidatus_Bipolaricaulota	Candidatus_Cloacimonetes	Candidatus_Omnitrophica	Candidatus_Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Unassigned	Verrucomicrobia	F_B_ratio
SRR15373047	0.0349987972726019	2.00602769731094	0.00570012984895796	0.00304006925277758	0.000570012984895796	46.0562891622671	0.00277406319315954	0.000532012119236076	0.00144403289506935	0.000494011253576356	0.000152003462638879	0.00129202943243047	0.00133003029809019	0.00201404587996515	0.00744816966930507	0.0245105583505192	0.0411549375094765	0.00277406319315954	0.00136803116374991	0.0962561927160701	0.00763817399760366	0.0485271054474621	0.000266006059618038	0.00433209868520805	0.00524411946104132	47.4171381624073	0.0500851409395106	0.00440810041652749	0.00680215495308983	0.0101082302654854	0.00600413677423572	0.0945841546270424	3.66753954655087	0.111456538979958	0.0819298663623557	0.0465890612988164	0.00205204674562487	0.0139463176971171	3.80008656597197e-05	0.131140987391693	1.02954751728576
SRR15373048	0.015810548169505	0.815572992065618	0.00177999548928202	0.00104705617016589	0.000502586961679629	66.6257128096642	0.000816703812729397	0	0.000355999097856404	6.28233702099536e-05	8.37644936132715e-05	0.000146587863823225	0.000230352357436497	0.00699433521670817	0.000879527182939351	0.00709904083372476	0.00814609700389065	0.000565410331889582	2.09411234033179e-05	0.026616167845617	0.00251293480839814	0.014428434024886	0.000607292578696218	0.00186375998289529	0.00180093661268534	23.549591616682	0.0101773859740125	0.00280611053604459	0.000670115948906172	0.00207317121692847	0.00169623099566875	0.0269931080668767	2.91431332066954	0.0276004006455729	0.031160391624137	0.00743409880817784	0.000816703812729397	0.00253387593180146	0.000209411234033179	5.88826696079173	0.353461008123969
SRR15373049	0.0146993870192027	2.46124760170971	0.00313150693254874	0.00165923128515642	7.0108364161539e-05	65.4879191603822	0.0017994480134795	2.3369454720513e-05	0.000420650184969234	0	0.000397280730248721	0.000397280730248721	0.000537497458571799	0.00551519131404107	0.00165923128515642	0.00845974260882571	0.0159613375741104	0.00109836437186411	9.3477818882052e-05	0.0399150286626362	0.00240705383621284	0.0244210801829361	0.00112173382658462	0.000911408734100007	0.0017994480134795	29.1132694100849	0.0175738299498258	0.00301465965894618	0.00154238401155386	0.00296792074950515	0.00350541820807695	0.0312215915066054	2.10710688487505	0.0439112054198439	0.0247716220037438	0.0156575346627437	0.00130868946434873	0.00329509311559233	0.000163586183043591	0.555024549612184	0.4445593902409
SRR15373050	0.00480039335619425	0.84328954853144	0.000644142239489324	0.000414091439671708	0.000276060959781139	78.6689690150712	0.000674815679465006	6.13468799513642e-05	0.000322071119744662	1.5336719987841e-05	7.66835999392052e-05	9.20203199270463e-05	0.000214714079829775	0.000306734399756821	0.000552121919562278	0.00380350655698458	0.00527583167581732	0.000429428159659549	3.06734399756821e-05	0.0147845980682788	0.000812846159355576	0.0081437983135436	0.000168703919866252	0.000245387519805457	0.000337407839732503	19.2249465860385	0.00558256607557414	0.0011195805591124	0.000506111759598755	0.000460101599635231	0.000981550079221827	0.00950876639246145	1.16335155795769	0.0140637722288502	0.00887996087295997	0.00415625111670492	0.000567458639550119	0.00130362119896649	0.000168703919866252	0.00966213359233986	0.24437776199095
SRR15373051	0.0043566454281377	0.223091264108164	0.000606264574142139	0.000437074460428054	0.000112793409142724	81.0097350581513	0.000267884346713968	1.40991761428404e-05	0.000169190113714085	2.81983522856809e-05	2.81983522856809e-05	0.000112793409142724	7.04958807142022e-05	0.00695089383842034	0.000437074460428054	0.00236866159199719	0.00352479403571011	0.000225586818285447	0	0.0108563656299871	0.000860049744713267	0.00534358775813653	4.22975284285213e-05	0.000169190113714085	0.000366578579713852	18.1982719203769	0.0024391574727114	0.000380677755856692	0.000338380227428171	0.000606264574142139	0.000493471164999416	0.00844540650956143	0.492385528436417	0.0106730763401302	0.0038349759108526	0.00200208301228334	0.000253785170571128	0.00062036375028498	0	0.00907986943598925	0.224643024783547
SRR15373052	0.00824046898096584	7.40871081831826	0.000529204429970283	0.000604805062823181	7.56006328528976e-05	52.4277347725678	0.000907207594234771	7.56006328528976e-05	0.000907207594234771	5.67004746396732e-05	0.000113400949279346	0.000207901740345468	0.000245702056771917	0.000888307436021547	0.00113400949279346	0.00419583512333582	0.0215083800466494	0.000396903322477712	5.67004746396732e-05	0.0281423355794911	0.00221131851094725	0.0148177240391679	0.000113400949279346	0.000680405695676079	0.00139861170777861	38.6688353968211	0.00967688100517089	0.0022491188273737	0.00105840885994057	0.00103950870172734	0.00215461803630758	0.0192403610610624	1.29791166481855	0.0259877175431836	0.0126064055282207	0.00788136597491458	0.000869407277808323	0.00268382246627787	5.67004746396732e-05	0.0237952991904495	0.737564488806679
SRR15373053	0.00222090067763937	0.184979162658305	0.000897566076973425	8.05508017796664e-05	1.15072573970952e-05	90.6917794914897	0.000356724979309951	3.45217721912856e-05	0.000103565316573857	1.15072573970952e-05	0	4.60290295883808e-05	1.15072573970952e-05	0.000115072573970952	0.000701942701222807	0.00207130633147714	0.00151895797641657	0.000333710464515761	0	0.00854989224604173	0.000368232236707046	0.00212884261846261	0.000207130633147714	0.000207130633147714	0.000218637890544809	8.18819613153624	0.179075939613595	0.00026466692013319	0.000161101603559333	0.000517826582869284	0.000644406414237331	0.00657064397374136	0.695763304000567	0.00859592127563011	0.00400452557418913	0.00433823603870489	0.000494812068075094	0.00156498700600495	0.000103565316573857	0.0127500411959815	0.0902859793627117
SRR15373054	0.0186635643675229	1.91105328064785	0.00356521934712938	0.00222527113612773	0.000119638233125147	61.0281326912429	0.0012203099778765	0	0.000406769992625499	0.000119638233125147	0.000263204112875323	0.000263204112875323	0.000478552932500587	0.127988981797282	0.0017945734968772	0.00954713100338672	0.0216305925490266	0.00107674409812632	0.000143565879750176	0.0626904341575769	0.00859002513838554	0.0393370510515483	0.00277560700850341	0.00141173115087673	0.00378056816675464	26.516330858098	0.0402941569165495	0.00622118812250764	0.00172279055700211	0.00452232521213055	0.00217741584287767	0.0435961721508035	3.88068144023376	0.0453189627078056	0.0318237700112891	0.044026869790054	0.00100496115825123	0.0082311104390101	0.000263204112875323	6.1265064248124	0.434493563685637
SRR15373055	0.0166289762976781	1.57109223505898	0.00308456635248249	0.00185864895598304	0.000237274334806346	52.9551430892762	0.000988643061693107	0.000296592918507932	0.000672277281951313	9.88643061693107e-05	0.000375684363443381	0.000355911502209518	0.00055364011454814	0.00442912091638512	0.00268910912780525	0.00980733917199562	0.0192785397030156	0.000850233033056072	9.88643061693107e-05	0.053643772527468	0.00328229496482111	0.0285717844829308	0.000474548669612691	0.00183887609474918	0.00247160765423277	36.5284431620206	0.0221851503043933	0.0042313923040465	0.00170046606611214	0.00818596455081892	0.00512117105957029	0.0531692238578553	2.51441589880408	0.0506185247586871	0.0487401029414702	0.0418196015096184	0.00185864895598304	0.00846278460809299	7.90914449354485e-05	6.03214632233679	0.689799725409822
SRR15373056	0.00566995318879996	1.67069078153737	0.00144658629743577	0.000831371435307913	3.32548574123165e-05	50.8756253368093	0.000182901715767741	1.66274287061583e-05	0.000432313146360114	0	0.000116392000943108	8.31371435307912e-05	0.000149646858355424	0.000365803431535482	0.000698352005658647	0.00404046517559645	0.00700014748529262	0.000365803431535482	0	0.0196369933019729	0.00300956459581464	0.00972704579310258	9.97645722369495e-05	0.00144658629743577	0.0011140377233126	20.2592748213009	0.00994320236628263	0.000997645722369495	0.00204517373085746	0.000897881150132546	0.00227795773274368	0.0178079761442955	27.0088635834204	0.0270195716475072	0.00901206635873777	0.00636830519445861	0.000565332576009381	0.00428987660618883	3.32548574123165e-05	0.0478204849589111	0.398211809430929
SRR15373057	0.0128462211432018	2.80650973765539	0.00311665707362283	0.00175811424665903	0.000559399987573329	44.4080279492217	0.000619335700527614	0.000259721422801903	0.000279699993786664	0.000159828567878094	0.000159828567878094	0.000279699993786664	0.000379592848710473	0.00493470703323615	0.00179807138862856	0.00921012122397516	0.0186599852997675	0.000399571419695235	0.00011987142590857	0.0460106489779063	0.00343631420937902	0.0226556994967198	0.000819121410375232	0.00101890712022285	0.00291687136377521	40.7265566952886	0.025153020869815	0.00317659278657712	0.00245736423112569	0.00305672136066855	0.00283695707983617	0.0355618563528759	10.9235633859123	0.0517245202795482	0.018699942441737	0.0347627135134854	0.00207777138241522	0.00881054980427993	0.000179807138862856	0.814446424764797	0.917098970074902
SRR15373058	0.00806651530473721	1.42029692646092	0.00121073400446337	0.000771842927845399	1.51341750557921e-05	68.0401636791301	0.000544830302008517	0.000227012625836882	0.000408622726506388	6.05367002231685e-05	0.000317817676171635	0.000151341750557921	0.000151341750557921	0.000484293601785348	0.00133180740490971	0.00682551295016225	0.0132121348237065	0.000681037877510646	9.08050503347528e-05	0.0405898574996345	0.000877782153235944	0.0164811166357576	0.000393488551450596	0.000302683501115843	0.0017252959563603	28.9259941866607	0.00892916328291736	0.00199771110736456	0.00113506312918441	0.00184636935680664	0.00266361480981942	0.0252438039930613	1.33993445691467	0.0353685671053862	0.0673016764731076	0.00929238348425637	0.000786977102901191	0.00254254140937308	0	0.0215813336295596	0.425131166983555
SRR15373059	0.00284751479451437	1.29504775794666	0.000571473557376586	0.000177353862634113	7.88239389484946e-05	75.5291968303712	7.88239389484946e-05	0	0.000177353862634113	9.85299236856182e-06	4.92649618428091e-05	6.89709465799327e-05	0.000137941893159865	0.0142375739725718	0.000187206855002675	0.0014188309010729	0.00309383960372841	0.000275883786319731	5.91179542113709e-05	0.0102865240327785	0.000236471816845484	0.00296575070293711	0.000147794885528427	0.000157647877896989	0.00043353166421672	22.5808612914455	0.00737003829168424	0.000256177801582607	0.000246324809214046	0.000522208595533777	0.000620738519219395	0.00509399705454646	0.507389695011459	0.0114097651627946	0.0101387291472501	0.00296575070293711	0.000443384656585282	0.000926181282644811	9.85299236856182e-05	0.00971505047540196	0.298968640460446
SRR15373060	0.0249996759630069	6.08635576989148	0.00223718691146226	0.00152696884433139	8.87772583913596e-05	40.683315006748	0.0015802351993662	7.10218067130877e-05	0.00092328348727014	0.000142043613426175	0.000266331775174079	0.000124288161747903	0.000727973518809149	0.00543316821355121	0.0017045233611141	0.0141155840842262	0.0218392055642745	0.00287638317188005	0.000124288161747903	0.0590546322819324	0.00330251401215858	0.036238876875353	0.000142043613426175	0.00207738784635782	0.00186432242621855	27.4737028444056	0.0200103940414125	0.00541541276187294	0.00143819158594003	0.00557521182697739	0.00454539562963761	0.0596760730906719	2.94861234930726	0.0477088986595167	0.0342325108357083	0.0265621557106948	0.00236147507321017	0.00555745637529911	1.77554516782719e-05	22.4134523824531	0.675306396242505
SRR15373061	0.00567102431046087	0.572730384285836	0.00208176841776412	0.000330211542128101	0.000631709037114629	56.1032281480358	0.000545566895689907	0.000114856188566296	0.000459424754265185	0.000100499164995509	2.8714047141574e-05	0.000229712377132592	0.000172284282849444	0.0105093412538161	0.00202434032348097	0.00455117647193948	0.0059725218054474	0.000200998329991018	2.8714047141574e-05	0.0270629894309335	0.00170848580492365	0.00776714975179578	0.000559923919260694	0.000875778437818008	0.00113420486209217	40.1271199581005	0.0178027092277759	0.000732208202110138	0.00104806272066745	0.000445067730694398	0.00156491556921578	0.0125623956244386	3.02956168581319	0.0233301633025289	0.00763793653965869	0.0107390536309487	0.000890135461388795	0.00387639636411249	5.74280942831481e-05	0.0139119558400926	0.715237273909082
SRR15373062	0.0159551398556411	7.42154715010101	0.00421778062939512	0.00153373841068913	0.000106509611853412	50.8647941424826	0.000149113456594777	0.000106509611853412	0.00123551149749958	8.52076894827297e-05	0.000127811534224095	0.000319528835560236	0.000852076894827297	0.0165515936820202	0.00244972107262848	0.0112474150117203	0.0133137014816765	0.00106509611853412	0.000106509611853412	0.0410701063306757	0.00528287674792924	0.0164237821477961	0.000766869205344567	0.000724265360603202	0.00272664606344735	30.6888700863921	0.0187669936085712	0.00240711722788711	0.00264143837396462	0.00820124011271273	0.00394085563857625	0.0520618982739478	4.01698870912907	0.0441162812296833	0.11456173850953	0.0228143588590009	0.00140592687646504	0.00549589597163606	0.000404736525042966	6.59456391982638	0.603342068001422
SRR15373063	0.0109216489732114	1.71917119847918	0.00280239147643035	0.000729389562358585	0.000230333546007974	59.8922883561018	0.000959723108366559	0.000403083705513955	0.000460667092015948	1.91944621673312e-05	9.59723108366559e-05	0.000537444940685273	0.000863750797529903	0.00489458785266945	0.00149716804905183	0.00771617379126713	0.0104033984946935	0.000364694781179292	1.91944621673312e-05	0.0407306487190768	0.00145877912471717	0.0127643173412752	0.000691000638023922	0.000921334184031896	0.000748584024525916	31.4770368971307	0.0249719952796979	0.00168911267072514	0.00111327880570521	0.00205380745190444	0.00261044685475704	0.0243577724903433	6.65281978165915	0.0339741980361762	0.0111903714435541	0.0226878542817855	0.00142039020038251	0.00919414737815163	0.000230333546007974	0.0229565767521281	0.525560765185287
SRR15373064	0.0101039474397583	1.53632369104593	0.000754715586201458	0.00106276276424287	0.000123218871216565	69.3432834625489	0.000554484920474541	1.54023589020706e-05	0.000631496714984893	3.08047178041411e-05	0	0.000184828306824847	0.000508277843768329	0.000354254254747623	0.00124759107106772	0.00551404448694126	0.0086869304207678	0.000492875484866258	7.70117945103529e-05	0.0245821648077046	0.00106276276424287	0.0110896984094908	0.000323449536943482	0.000308047178041411	0.00154023589020706	27.3705616562588	0.0102271663109749	0.00221793968189816	0.000831727380711811	0.00197150193946503	0.00127839578887186	0.0219329590765485	1.57561510860511	0.0214400835916822	0.011351538510826	0.00740853463189594	0.000569887279376611	0.00363495670088865	3.08047178041411e-05	0.0220715803066671	0.394711070626489
SRR15373065	0.0123063133637339	13.8494395677897	0.00366714639540882	0.00139486550009415	0.000269973967760159	1.96804273147962	0.000337467459700198	8.99913225867196e-05	0.000607441427460357	0.000314969629053518	0	0.000292471798406839	0.000539947935520318	0.000202480475820119	0.00386962687122894	0.00888664310543856	0.0171658447834168	0.000494952274226958	0	0.0556146373585927	0.00317219412118187	0.0214629304369326	0.000337467459700198	0.00159734597591427	0.00173233295979435	81.723032356605	0.0286847340745169	0.00119238502427403	0.00116988719362735	0.00164234163720763	0.00247476137113479	0.0387637622042295	2.08379407015678	0.0617340472944896	0.0308895214778915	0.0399336493978568	0.00157484814526759	0.00836919300056492	8.99913225867196e-05	0.0248151072032879	41.525029436309
SRR15373066	0.0164786635374871	2.73207661442956	0.00158982511923688	0.00166553107729578	0.000656118303177127	44.8731168142933	0.000731824261236026	5.04706387059328e-05	0.00111035405153052	0.000151411916117798	0.000126176596764832	0.000252353193529664	0.000227117874176698	0.0141065435183082	0.00259923789335554	0.01352613117319	0.0138289550054256	0.00105988341282459	0	0.05180811063164	0.00469376939965175	0.0257904963787317	0.00105988341282459	0.00143841320311909	0.00214500214500214	36.7393696217226	0.0217276099629041	0.0071415953768895	0.00227117874176698	0.00492088727382845	0.00552653493829964	0.0431523960935726	2.07858278446514	0.063138769021122	0.0267494385141444	0.0208191384661973	0.00138794256441315	0.00749488984783102	0.000151411916117798	13.217276099629	0.818738974022417
SRR15373067	0.00250290869142025	0.811855494298148	0.000322262921642093	0.000128905168656837	0	18.7183087985619	0.000569331161567697	4.29683895522791e-05	0.000118163071268767	4.29683895522791e-05	7.51946817164883e-05	1.07420973880698e-05	0	0.000139647266044907	0.000257810337313674	0.00107420973880698	0.00251365078880832	0.000161131460821046	2.14841947761395e-05	0.00814250982015688	0.000365231311194372	0.00437203363694439	0.000150389363432977	3.22262921642093e-05	0.000247068239925605	19.8008758891368	0.0851740901900051	0.000236326142537535	0.000118163071268767	0.000698236330224535	0.000612299551119976	0.00512398045410928	5.29211576242734	0.0112899443548613	0.00563960112873662	0.00125682539440416	0.000397457603358581	0.000977530862314348	1.07420973880698e-05	55.2440180213723	1.05783466349578
SRR15373068	0.0125057137136114	1.15597130962774	0.00250596190022272	0.000963831500085661	0.00048191575004283	68.9842396682685	0.00134936410011992	0.000457819962540689	0.000915639925081378	0.000192766300017132	0.000289149450025698	0.000120478937510708	0.000554203112549255	0.0136382157262121	0.00491554065043687	0.0125298095011136	0.0164333270764605	0.00118069358760493	4.8191575004283e-05	0.0557335564924533	0.00243367453771629	0.023662063327103	0.000265053662523557	0.00180718406266061	0.00344569761280624	27.0300520252148	0.0202404615017989	0.00554203112549255	0.00228909981270344	0.00342160182530409	0.00445772068789618	0.0397821451660356	2.464083421544	0.0510348779295357	0.0201440783517903	0.0244090327396694	0.00231319560020558	0.0092286866133202	0.000433724175038547	0.0259270673523043	0.391829382409619
SRR15373069	0.00635995625412857	1.30988529827198	0.00259047826538918	0.000348718228033159	8.30281495317046e-05	67.9886796099803	0.000166056299063409	3.32112598126819e-05	0.00053138015700291	3.32112598126819e-05	4.98168897190228e-05	0.000166056299063409	0.000232478818688773	0.000747253345785342	0.000332112598126819	0.00398535117752182	0.00845226562232753	0.000215873188782432	3.32112598126819e-05	0.021089149981053	0.00131184476260093	0.012371194280224	0.000564591416815592	0.00126202787288191	0.00154432358128971	28.5211324906751	0.0108434763288406	0.00102954905419314	0.000498168897190228	0.000963126534567774	0.00149450669157068	0.0184322491960384	1.81014650483041	0.0222349384445905	0.222150116887029	0.00660904070272369	0.000763858975691683	0.00310525279248575	3.32112598126819e-05	0.0194950095100442	0.419498255507942
SRR15373070	0.00140889126560332	0.147735843763351	0.000296608687495435	8.65108671861685e-05	1.23586953123098e-05	89.6519037519639	0.000210097820309266	3.70760859369294e-05	9.88695624984783e-05	1.23586953123098e-05	4.94347812492392e-05	6.1793476561549e-05	2.47173906246196e-05	0.000160663039060027	9.88695624984783e-05	0.00258296732027275	0.00191559777340802	0.000210097820309266	0	0.00742757588269818	0.000741521718738588	0.00301552165620359	0.000383119554681604	0.000160663039060027	0.00061793476561549	9.32908474345017	0.00420195640618533	0.000284249992183125	0.000370760859369294	0.000197739124996957	0.000815673890612446	0.0055490541952271	0.821482477409232	0.00624114113271645	0.00254589123433582	0.00135945648435408	0.000210097820309266	0.000308967382807745	0	0.00809494542956291	0.104058969782288
SRR15373071	0.00866585959323708	3.20899564949487	0.00290602118889677	0.000226217218297353	0.000348026489688236	56.3813702116123	0.00038282913865706	0.00019141456932853	0.000417631787625883	8.7006622422059e-05	8.7006622422059e-05	0.000208815893812942	0.000156611920359706	0.00137470463426853	0.00160092185256589	0.00612526621851295	0.00809161588525149	0.000261019867266177	0	0.0248316900392556	0.00226217218297353	0.0117110913780091	0.000330625165203824	0.00133990198529971	0.00174013244844118	31.6611008530303	0.0166704688560665	0.0025057907257553	0.000835263575251767	0.00174013244844118	0.00348026489688236	0.0211078065995915	1.97355381507508	0.0303305085763298	0.0123897430329012	0.011745894026978	0.00113108609148677	0.0036890807906953	0.000121809271390883	6.59588503919387	0.561552525846728
SRR15373072	0.0355761483434326	2.7708575767148	0.00367379466565015	0.0065939904255259	3.13999544072662e-05	53.5726240125499	0.00332839516717022	0.000125599817629065	0.000502399270516259	6.27999088145324e-05	0.00153859776595604	9.41998632217986e-05	0.00452159343464633	0.083398278905699	0.00452159343464633	0.0151975779331168	0.0385591440121229	0.0047413931154972	0.000282599589665396	0.072659494498414	0.00571479170212245	0.0620149099543508	0.00091059867781072	0.00364239471124288	0.00207239699087957	36.394588155058	0.028668158373834	0.00756738901215115	0.00285739585106122	0.00646839060789684	0.00813258819148195	0.0734130934041884	6.20067459662049	0.095550061261311	0.319557336002748	0.0272237604710998	0.00153859776595604	0.00989098563828885	0.000565199179330792	0.130058611154897	0.679350485922291
SRR15373073	0.0204864466856854	2.53100736780422	0.00197326163963853	0.00104205951756192	0.000266057749164745	49.4734828001425	0.000288229228261807	0.000155200353679435	0.000310400707358869	4.43429581941242e-05	0.000266057749164745	0.000354743665552993	0.000465601061038304	0.0155200353679435	0.00201760459783265	0.0127486004808107	0.0164955804482142	0.00106423099665898	0.000842516205688359	0.0508392015695633	0.00168503241137672	0.0241225692576035	0.000399086623747117	0.00161851797408553	0.00277143488713276	43.8256310723524	0.0177593547567467	0.00290446376171513	0.00113074543395017	0.00330355038546225	0.00337006482275344	0.0419484384516415	3.71815704457731	0.04429861523593	0.0278252062668129	0.0155643783261376	0.000886859163882483	0.00700618739467162	0.000177371832776497	0.129769667155104	0.885840830114878
SRR15373074	0.00139230525425793	0.506234309475044	0.000499128298696237	0.000118214597059635	0.000354643791178906	76.860215048114	2.62699104576967e-05	3.94048656865451e-05	0.00023642919411927	0	1.31349552288484e-05	0.000105079641830787	2.62699104576967e-05	0.00373032728499293	0.000788097313730901	0.00174694904543683	0.00229861716504846	0.000170754417975029	1.31349552288484e-05	0.00805172755528404	0.000564803074840479	0.00235115698596386	7.88097313730901e-05	0.000459723433009692	0.000275834059805815	21.1168704970911	0.112671645953061	0.00023642919411927	0.000315238925492361	0.00015761946274618	0.00133976543334253	0.00450528964349499	1.19836764030398	0.0109414177056307	0.0035858427774756	0.00357270782224675	0.000262699104576967	0.00181262382158107	2.62699104576967e-05	0.155544139820022	0.274743838328738
SRR15373075	0.00247078987979848	2.20593466423984	0.000615293977848648	0	9.61396840388512e-06	76.1934395817847	0.000663363819868073	0	7.6911747231081e-05	0	0	1.92279368077702e-05	0	0.00476852832832702	0.000461470483386486	0.00208623114364307	0.00328797719412871	0.000221121273289358	1.92279368077702e-05	0.00786422615437803	0.000528768262213682	0.00301878607881993	1.92279368077702e-05	0.000355716830943749	0.000326874925732094	16.7990349883075	0.0199489844380616	0.000547996199021452	0.000480698420194256	0.00039417270455929	0.000596066041040877	0.00732584392376046	4.72119876187469	0.00956589856186569	0.00384558736155405	0.00164398859706436	0.000230735241693243	0.00130749970292838	9.61396840388512e-06	0.00768156075470421	0.220478758808043
SRR15373076	0.00961117211910906	0.860425065988352	0.00151823066941749	0.00138956705336516	0.000167262700868029	67.828473386896	0.000977843481997708	6.4331808026165e-05	0.000424589932972689	3.8599084815699e-05	0.000231594508894194	9.0064531236631e-05	0.000308792678525592	0.0136769423863627	0.00114510618286574	0.0051851437269089	0.0114124627438417	0.000398857209762223	3.8599084815699e-05	0.0289493136117743	0.0012480370757076	0.014744850399597	0.000270193593709893	0.000540387187419786	0.00202001877202158	29.0003802009854	0.00959830575750382	0.00231594508894194	0.000913511673971543	0.00181415698633785	0.00155682975423319	0.0234167781215241	2.0977573288404	0.0257069904872555	0.0138570714488359	0.0115797254447097	0.000604718995445951	0.00303646133883499	2.5732723210466e-05	0.0240858289249962	0.427554664772805
SRR15373077	0.00642472658064336	0.568191481039309	0.000812538949904895	0.000812538949904895	0.000264547565085315	70.91620758216	0.000340132583681119	0	0.000264547565085315	3.77925092979021e-05	0.000113377527893706	0.000170066291840559	0.000434613856925874	0.00313677827172587	0.000566887639468531	0.0045539973703972	0.00914578725009231	0.000623576403415385	0	0.0205402288034098	0.00107708651499021	0.0104685250755189	0.000113377527893706	0.000264547565085315	0.000925916477798601	18.3021941952973	0.00591452770512168	0.00168176666375664	0.000680265167362238	0.00100150149639441	0.00139832284402238	0.0156838913586294	7.27500135108221	0.0186506033385147	0.17420457160868	0.00627355654345175	0.000415717602276923	0.00285333445199161	0.000113377527893706	2.64844236283303	0.258081964889244
SRR15373078	0.00103879884843377	0.687107727191801	0.000432832853514069	0	0	0.582737298447775	0.000201988664973232	0	0.000201988664973232	0	0	0	0.000115422094270418	0.00242386397967879	0.000605965994919697	0.000432832853514069	0.000952232277730952	0	0	0.00548254947784487	2.88555235676046e-05	0.00170247589048867	2.88555235676046e-05	0.00069253256562251	5.77110471352092e-05	11.5825783045129	0.00271241921535483	0.000288555235676046	0	5.77110471352092e-05	0.00037512180637886	0.0019044645554619	87.0464957707902	0.00421290644087027	0.000605965994919697	0.00155819827265065	0.000230844188540837	0.000173133141405628	0	0.0745626728986903	19.876157464719
SRR15373079	0.0133698048634113	0.962301552820577	0.00484278893666026	0.00166832920305999	2.31712389313888e-05	67.8786614902119	0.000648794690078886	2.31712389313888e-05	0.000556109734353331	0.000139027433588333	0.000139027433588333	0.000162198672519722	0.0010427057519125	0.0106819411473702	0.00324397345039443	0.00903678318324163	0.0156637575176188	0.000625623451147498	0.000208541150382499	0.0407118668024501	0.0035220283175711	0.0195101831802294	0.00018536991145111	0.000532938495421942	0.00296591858321777	25.5758110802547	0.020738258843593	0.00238663760993305	0.00118173318550083	0.00243298008779582	0.00363788451222804	0.0354056530871621	3.01724287745079	0.0466900464467484	0.0215260809672602	0.021572423445123	0.00139027433588333	0.00632574822826914	9.26849557255552e-05	2.27309853916924	0.376787204089798
SRR15373080	0.00253316830429125	0.968848510055205	0.000541980195336732	0.000400594057422802	1.17821781594942e-05	79.6387701998081	4.71287126379767e-05	5.89108907974708e-05	0.000200297028711401	1.17821781594942e-05	3.53465344784825e-05	0.000106039603435448	4.71287126379767e-05	5.89108907974708e-05	0.00042415841374179	0.00131960395386335	0.00287485147091658	0.000329900988465837	0	0.00996772272293207	0.00042415841374179	0.00331079206281786	7.0693068956965e-05	0.000106039603435448	0.000164950494232918	15.0801512124745	0.00341683166625331	0.000341683166625331	0.000459504948220273	0.000200297028711401	0.000377029701103813	0.00486603957987109	2.68037483821597	0.00858920787827125	0.00307514849962798	0.00227396038478237	0.000259207919508872	0.000919009896440545	3.53465344784825e-05	1.5839960317624	0.189356907127514
SRR15373081	0.0145748290494009	1.26759054888585	0.00225247358036196	0.00132498445903645	0.000198747668855467	63.9781554228854	0.000993738344277337	0.000441661486345483	0.000596243006566402	6.62492229518225e-05	6.62492229518225e-05	0.000375412263393661	0.000375412263393661	0.0162973088461483	0.00267205199239017	0.00889947894986148	0.0163414749947829	0.00147956597925737	6.62492229518225e-05	0.0528668799155543	0.00342287651917749	0.0263451076605081	0.000485827634980031	0.000883322972690966	0.00211997513445832	31.4129523855793	0.0225909850265715	0.00348912574212932	0.00145748290494009	0.00276038428965927	0.00326829499895657	0.0371216479273379	2.9524407869966	0.04228908731758	0.0505923232608751	0.0270075998900263	0.00103790449291189	0.00660283922086497	4.41661486345483e-05	0.037452894042097	0.490994968172257
SRR15373082	0.000926728785021861	0.354615981024999	0.000183510650499378	6.42287276747824e-05	0	86.0004863032238	8.25797927247203e-05	9.17553252496892e-06	0.000165159585449441	9.17553252496892e-06	5.50531951498135e-05	0	1.83510650499378e-05	0.00143138307389515	0.000247739378174161	0.000633111744222855	0.000660638341797762	9.17553252496892e-06	0	0.00389960132311179	0.000449601093723477	0.00144055860642012	0.000165159585449441	0.000155984052924472	5.50531951498135e-05	13.1163595157154	0.015359841446798	0.000119281922824596	0.000174335117974409	8.25797927247203e-05	0.000311968105848943	0.00233058526134211	0.330952282643104	0.00302792573323974	0.00201861715549316	0.015341490381748	0.000174335117974409	0.000523005353923228	9.17553252496892e-05	0.147368227883526	0.152514945897739
