Observed	Chao1	se.chao1	ACE	se.ACE	Shannon	Simpson	InvSimpson	Fisher	Pielou	Coverage
SRR15372928	5363	5816.0048	43.2710221404133	5764.75331503003	36.0753727913562	3.14169828263472	0.914342911689273	11.6744570673758	571.17385165541	0.365854929853543	0.999889774272935
SRR15372929	6151	6347.53824362606	26.8514739658956	6288.57036514786	38.9277693261532	3.50387676912824	0.900249234530004	10.0249857260573	721.859616812721	0.401619462439941	0.999897032834104
SRR15372930	6346	6508.03003003003	23.6812446002992	6466.23668929834	38.9977114846171	3.45514899256512	0.91298141024355	11.4917973596082	684.883986072994	0.394622515419659	0.999954550101261
SRR15372931	6101	6337.61340206186	30.0627394261925	6273.94170226315	38.9134203901604	3.30617986775931	0.875733182627112	8.04720054106877	682.632162416003	0.379314018057143	0.999917427288376
SRR15372932	6232	6382.79514824798	22.0056239710395	6344.64897852467	39.3039779832594	3.64224835675785	0.928570276116396	13.9997741224581	717.040215751044	0.41685472055636	0.999921476853955
SRR15372933	5456	5831.24671052632	37.9590799699491	5779.96606050013	35.8537052611823	2.87356263905694	0.894181835952386	9.45017340831998	571.151962711847	0.333961561660657	0.999915942990945
SRR15372934	5979	6253.64611872146	32.5918423015373	6181.48016872781	38.7520304848608	2.74723612837112	0.787818735037454	4.71295144826532	647.928526379622	0.315919205227726	0.999925529513973
SRR15372935	5996	6287.23772102161	32.8819420385179	6215.73001931716	38.2501954588091	3.35656556549729	0.904962416026937	10.5221530072085	684.211012438776	0.385863233823393	0.999875437454518
SRR15372936	4452	5242.94776119403	64.460469419516	5185.95393303494	33.5747302475336	2.81061316875935	0.885806564854082	8.75707083092983	448.779478474949	0.334552648344191	0.999887145141319
SRR15372937	5666	6001.75168918919	35.2362335277726	5948.21896768975	36.5363949486272	2.3230369158039	0.808326521449089	5.21720588346491	584.956335347637	0.268800365474163	0.999932969463394
SRR15372938	5709	6097.74524714829	40.267867943625	6012.00958213049	37.6863452709172	2.95484863513106	0.862524690665138	7.27403345981353	605.77468043691	0.341608930086384	0.999914693111802
SRR15372939	6320	6500.47076923077	25.7159415980616	6438.67887239177	39.0812804500239	3.24694125362983	0.909877016046786	11.0959486263697	678.756792132428	0.371016479383077	0.999954307789656
SRR15372940	5645	6026.89516129032	40.2979043730761	5949.06534357081	37.8955754365509	3.07418678579627	0.898524565865061	9.85460184058169	599.876682171699	0.355869389299064	0.99991591334488
SRR15372941	5435	5880.2811550152	42.2242497196205	5825.42932617782	35.4764423230479	3.25180384544464	0.900256888150916	10.0257549765747	603.380821919799	0.378089697217084	0.99984449337016
SRR15372942	6142	6381.55555555556	30.0433168167434	6327.02741264726	39.016782056253	3.76345586481595	0.925170290109371	13.3636760246912	688.699756359452	0.431445208032477	0.999914233454204
SRR15372943	6185	6423.59183673469	30.1750661326289	6362.12814400084	39.1472374334887	3.67901056681977	0.935989037706205	15.6223241170824	684.29950376594	0.421427282383207	0.999924846599413
SRR15372944	6288	6454.616	23.5588442066102	6419.01344421752	39.2318684922372	3.17778738669372	0.835819808905472	6.09086877858633	701.578251955957	0.36332525289879	0.999935352230814
